quarter,starter,trade up,premium,city,state
1543,2015 Q4,214600.0,416333.3,1193000.0,Fairfield County,Connecticut
1544,2015 Q4,208300.0,301966.7,551533.3,Portland,Oregon
1545,2015 Q4,115466.7,209000.0,453983.3,Cape Coral-Fort Myers,Florida
1546,2015 Q4,398799.8,634666.7,1218024.0,Orange County,California
1547,2015 Q4,116528.3,228416.7,491633.3,North Port-Sarasota-Bradenton,Florida
1548,2015 Q4,53700.0,129900.0,299900.0,Knoxville,Tennessee
1549,2015 Q4,158266.7,247083.3,466266.7,Providence,Rhode Island
1550,2015 Q4,18133.33,64933.33,196247.8,Detroit,Michigan
1551,2015 Q4,161039.7,249293.3,461892.5,Austin,Texas
1552,2015 Q4,94400.0,164366.7,357666.7,Fort Worth,Texas
1553,2015 Q4,74931.66,159250.0,343263.3,Columbus,Ohio
1554,2015 Q4,203333.3,325000.0,551316.5,Denver,Colorado
1555,2015 Q4,135833.3,219900.0,378700.0,Hartford,Connecticut
1556,2015 Q4,80000.0,161333.3,320663.3,San Antonio,Texas
1557,2015 Q4,64966.67,144100.0,336775.0,Kansas City,Missouri
1558,2015 Q4,75667.16,167933.3,354330.0,Jacksonville,Florida
1559,2015 Q4,74875.0,139900.0,292598.3,Cincinnati,Ohio
1560,2015 Q4,102866.7,184928.5,325533.3,Camden,New Jersey
1561,2015 Q4,59900.0,139900.0,319300.0,Philadelphia,Pennsylvania
1562,2015 Q4,173333.0,290966.7,549666.3,Montgomery County-Bucks County-Chester County,Pennsylvania
1563,2015 Q4,81740.0,162900.0,356633.3,Charlotte,North Carolina
1564,2015 Q4,93292.84,199999.7,477266.7,Fort Lauderdale,Florida
1565,2015 Q4,124633.3,214300.0,391633.3,Virginia Beach-Norfolk,Virginia
1566,2015 Q4,88500.0,234900.0,573933.3,West Palm Beach,Florida
1567,2015 Q4,59900.0,128500.0,287666.7,Pittsburgh,Pennsylvania
1568,2015 Q4,116666.7,199762.7,363266.7,Las Vegas,Nevada
1569,2015 Q4,59900.0,124900.0,269300.0,Cleveland,Ohio
1570,2015 Q4,80892.34,171800.0,351649.8,Warren-Troy-Farmington Hills,Michigan
1571,2015 Q4,66266.66,134900.0,295808.2,Indianapolis,Indiana
1572,2015 Q4,91266.66,184900.0,343333.3,Orlando,Florida
1573,2015 Q4,129966.3,249000.0,599333.3,Miami,Florida
1574,2015 Q4,171633.3,324966.7,645233.3,Newark,New Jersey
1575,2015 Q4,143266.7,219966.5,422456.7,Minneapolis-St. Paul,Minnesota
1576,2015 Q4,65333.33,138500.0,293300.0,St. Louis,Missouri
1577,2015 Q4,103583.3,199966.0,441405.0,Dallas,Texas
1578,2015 Q4,321666.3,517314.7,1172500.0,Los Angeles,California
1579,2015 Q4,119100.0,249300.0,478893.3,Baltimore,Maryland
1580,2015 Q4,249963.3,399993.0,807996.7,Long Island,New York
1581,2015 Q4,179000.0,299000.0,510000.0,Riverside-San Bernardino,California
1582,2015 Q4,74966.66,160000.0,337630.0,Tampa-St. Petersburg,Florida
1583,2015 Q4,199996.3,369600.0,663266.7,Washington,District of Columbia
1584,2015 Q4,132933.3,215000.0,424663.3,Phoenix,Arizona
1585,2015 Q4,89999.66,178663.3,390452.3,Houston,Texas
1586,2015 Q4,99630.0,209600.0,435633.3,Chicago,Illinois
1587,2015 Q4,74433.34,169000.0,363489.8,Atlanta,Georgia
1588,2015 Q4,211333.3,399000.0,899266.3,New York,New York
1589,2016 Q1,715166.7,1048333.0,2373667.0,San Francisco,California
1590,2016 Q1,569500.0,894500.0,1888333.0,San Jose,California
1591,2016 Q1,371916.7,538816.7,993315.0,Ventura County,California
1592,2016 Q1,154966.7,229800.0,447966.7,Salt Lake City,Utah
1593,2016 Q1,124750.0,206700.0,367898.3,Fresno,California
1594,2016 Q1,375833.3,602666.7,1192481.0,Oakland,California
1595,2016 Q1,90333.34,159418.7,294333.3,Baton Rouge,Louisiana
1596,2016 Q1,156150.0,228300.0,418300.0,Colorado Springs,Colorado
1597,2016 Q1,165216.7,255623.3,445966.7,Tacoma,Washington
1598,2016 Q1,107933.3,186083.3,307706.7,Bakersfield,California
1599,2016 Q1,69900.0,125083.3,252266.7,Rochester,New York
1600,2016 Q1,59300.0,116933.3,256323.3,Wichita,Kansas
1601,2016 Q1,40525.5,100566.7,231600.0,Toledo,Ohio
1602,2016 Q1,67400.0,120333.3,221466.7,Syracuse,New York
1603,2016 Q1,77900.0,139933.3,327877.5,Omaha,Nebraska
1604,2016 Q1,139900.0,229900.0,391000.0,Worcester,Massachusetts
1605,2016 Q1,80616.66,149900.0,306266.7,Grand Rapids,Michigan
1606,2016 Q1,68486.66,135266.7,275233.3,Gary,Indiana
1607,2016 Q1,79333.34,113560.0,189600.0,El Paso,Texas
1608,2016 Q1,54966.67,119300.0,263608.3,Greensboro-High Point,North Carolina
1609,2016 Q1,109550.0,216300.0,379133.3,Madison,Wisconsin
1610,2016 Q1,65300.0,129900.0,256966.7,Buffalo,New York
1611,2016 Q1,61600.0,126913.3,257933.3,Winston-Salem,North Carolina
1612,2016 Q1,59133.33,120600.0,266600.0,Akron,Ohio
1613,2016 Q1,95800.0,179900.0,399614.7,Milwaukee,Wisconsin
1614,2016 Q1,113266.7,188833.3,329500.0,Albany,New York
1615,2016 Q1,235000.0,398833.3,847666.7,Boston,Massachusetts
1616,2016 Q1,305000.0,589666.7,1269167.0,Honolulu,Hawaii
1617,2016 Q1,98333.34,168166.7,374950.0,New Orleans,Louisiana
1618,2016 Q1,99900.0,200966.3,364266.7,Wilmington,Delaware
1619,2016 Q1,213283.3,389600.0,746650.0,Silver Spring-Frederick-Rockville,Maryland
1620,2016 Q1,109966.7,219255.0,604233.3,Charleston,South Carolina
1621,2016 Q1,245299.8,423000.0,826300.0,Cambridge-Newton-Framingham,Massachusetts
1622,2016 Q1,47900.0,101600.0,216043.0,Dayton,Ohio
1623,2016 Q1,253016.7,419966.7,819330.0,Seattle,Washington
1624,2016 Q1,72133.34,144499.3,306466.7,Greenville,South Carolina
1625,2016 Q1,95950.0,176750.0,331600.0,Allentown,Pennsylvania
1626,2016 Q1,62300.0,128950.0,249733.3,Little Rock,Arkansas
1627,2016 Q1,117033.3,222930.0,421633.0,Raleigh,North Carolina
1628,2016 Q1,215916.7,334483.3,581498.3,Sacramento,California
1629,2016 Q1,201866.7,313333.3,585966.7,Portland,Oregon
1630,2016 Q1,105266.7,168600.0,303593.3,Albuquerque,New Mexico
1631,2016 Q1,119900.0,214950.0,392933.3,New Haven,Connecticut
1632,2016 Q1,100333.3,197966.7,372296.7,Richmond,Virginia
1633,2016 Q1,103333.3,199931.0,570833.3,Lake County-Kenosha County,IL-WI
1634,2016 Q1,74931.34,133131.0,311599.8,Louisville,Kentucky
1635,2016 Q1,38383.33,115000.0,257933.3,Memphis,Tennessee
1636,2016 Q1,202449.7,326633.3,579966.7,Denver,Colorado
1637,2016 Q1,61416.33,126648.3,247950.0,Columbia,South Carolina
1638,2016 Q1,56800.0,122633.3,263466.7,Tulsa,Oklahoma
1639,2016 Q1,105833.3,189900.0,407930.0,Nashville,Tennessee
1640,2016 Q1,52533.33,129933.3,286233.3,Birmingham,Alabama
1641,2016 Q1,399475.0,637966.7,1291000.0,Orange County,California
1642,2016 Q1,88133.34,159900.0,331966.7,Deltona-Daytona Beach-Ormond Beach,Florida
1643,2016 Q1,206000.0,399300.0,1199333.0,Fairfield County,Connecticut
1644,2016 Q1,328000.0,499300.0,973663.3,San Diego,California
1645,2016 Q1,69933.34,136166.7,266305.0,Oklahoma City,Oklahoma
1646,2016 Q1,92886.66,167933.3,376050.0,Fort Worth,Texas
1647,2016 Q1,109216.7,172481.7,341983.3,Tucson,Arizona
1648,2016 Q1,166933.3,249466.7,468431.7,Austin,Texas
1649,2016 Q1,72600.0,158133.3,351248.3,Columbus,Ohio
1650,2016 Q1,153345.0,249900.0,483165.0,Providence,Rhode Island
1651,2016 Q1,133816.7,218491.7,376333.3,Hartford,Connecticut
1652,2016 Q1,54566.67,129933.0,299900.0,Knoxville,Tennessee
1653,2016 Q1,17833.33,65666.66,204900.0,Detroit,Michigan
1654,2016 Q1,61300.0,144933.3,355900.0,Kansas City,Missouri
1655,2016 Q1,74766.66,139933.3,304299.7,Cincinnati,Ohio
1656,2016 Q1,84333.0,160133.3,332965.0,San Antonio,Texas
1657,2016 Q1,169900.0,289947.0,549933.3,Montgomery County-Bucks County-Chester County,Pennsylvania
1658,2016 Q1,101000.0,184566.7,323300.0,Camden,New Jersey
1659,2016 Q1,59766.67,135000.0,321283.2,Philadelphia,Pennsylvania
1660,2016 Q1,120966.7,234933.3,502466.7,North Port-Sarasota-Bradenton,Florida
1661,2016 Q1,78866.66,165631.7,367966.7,Charlotte,North Carolina
1662,2016 Q1,77333.34,169766.7,368248.3,Jacksonville,Florida
1663,2016 Q1,118466.7,212933.3,459332.3,Cape Coral-Fort Myers,Florida
1664,2016 Q1,63966.67,133533.3,291600.0,Indianapolis,Indiana
1665,2016 Q1,79900.0,171366.7,358233.3,Warren-Troy-Farmington Hills,Michigan
1666,2016 Q1,58600.0,124900.0,276921.5,Cleveland,Ohio
1667,2016 Q1,139600.0,223450.0,434243.3,Minneapolis-St. Paul,Minnesota
1668,2016 Q1,100133.3,209933.3,461207.7,Dallas,Texas
1669,2016 Q1,59000.0,126933.3,289630.0,Pittsburgh,Pennsylvania
1670,2016 Q1,113416.7,199999.3,371600.0,Las Vegas,Nevada
1671,2016 Q1,124966.7,214933.3,389150.0,Virginia Beach-Norfolk,Virginia
1672,2016 Q1,328650.0,524691.7,1245000.0,Los Angeles,California
1673,2016 Q1,167000.0,325000.0,652666.7,Newark,New Jersey
1674,2016 Q1,94999.5,208299.8,489966.7,Fort Lauderdale,Florida
1675,2016 Q1,63766.67,138000.0,297799.7,St. Louis,Missouri
1676,2016 Q1,94966.66,185963.3,348300.0,Orlando,Florida
1677,2016 Q1,117833.3,249600.0,471333.3,Baltimore,Maryland
1678,2016 Q1,89683.34,234600.0,586333.3,West Palm Beach,Florida
1679,2016 Q1,134299.8,249750.0,635000.0,Miami,Florida
1680,2016 Q1,203300.0,366375.3,673296.7,Washington,District of Columbia
1681,2016 Q1,249963.3,400666.7,849000.0,Long Island,New York
1682,2016 Q1,178666.7,299900.0,544333.3,Riverside-San Bernardino,California
1683,2016 Q1,75608.34,164930.0,348579.5,Tampa-St. Petersburg,Florida
1684,2016 Q1,137966.7,219850.0,446300.0,Phoenix,Arizona
1685,2016 Q1,92066.66,179990.0,394990.0,Houston,Texas
1686,2016 Q1,99000.0,206496.7,443133.3,Chicago,Illinois
1687,2016 Q1,74633.34,169933.3,377807.7,Atlanta,Georgia
1688,2016 Q1,201666.7,399000.0,941666.7,New York,New York
1689,2016 Q2,718330.0,1075133.0,2198667.0,San Francisco,California
1690,2016 Q2,161800.0,234983.3,474749.8,Salt Lake City,Utah
1691,2016 Q2,371833.3,541666.7,993314.7,Ventura County,California
1692,2016 Q2,127716.7,210999.7,372165.8,Fresno,California
1693,2016 Q2,598446.0,904983.3,1842948.0,San Jose,California
1694,2016 Q2,89783.34,161566.7,315116.7,Baton Rouge,Louisiana
1695,2016 Q2,174800.0,264950.0,475000.0,Tacoma,Washington
1696,2016 Q2,159900.0,235833.3,428316.7,Colorado Springs,Colorado
1697,2016 Q2,44233.33,99900.0,239600.0,Toledo,Ohio
1698,2016 Q2,110333.3,189166.7,304700.0,Bakersfield,California
1699,2016 Q2,59300.0,116333.3,258583.3,Wichita,Kansas
1700,2016 Q2,66000.0,119900.0,227333.3,Syracuse,New York
1701,2016 Q2,68616.66,128600.0,261016.7,Rochester,New York
1702,2016 Q2,83966.66,149933.3,319900.0,Grand Rapids,Michigan
1703,2016 Q2,79900.0,147333.3,338463.7,Omaha,Nebraska
1704,2016 Q2,79016.66,115000.0,195416.3,El Paso,Texas
1705,2016 Q2,66400.0,134300.0,283233.3,Gary,Indiana
1706,2016 Q2,58100.0,121816.7,285866.7,Akron,Ohio
1707,2016 Q2,393596.0,626296.2,1194333.0,Oakland,California
1708,2016 Q2,64133.33,129933.3,264600.0,Buffalo,New York
1709,2016 Q2,140066.7,234933.3,416433.3,Worcester,Massachusetts
1710,2016 Q2,54816.67,122181.7,279930.0,Greensboro-High Point,North Carolina
1711,2016 Q2,58716.67,128230.0,267466.7,Winston-Salem,North Carolina
1712,2016 Q2,114516.5,189600.0,343333.3,Albany,New York
1713,2016 Q2,98700.0,169166.7,379600.0,New Orleans,Louisiana
1714,2016 Q2,304933.3,594333.3,1236000.0,Honolulu,Hawaii
1715,2016 Q2,114966.7,219600.0,386133.3,Madison,Wisconsin
1716,2016 Q2,45600.0,101599.7,235800.0,Dayton,Ohio
1717,2016 Q2,109966.7,223233.3,636583.3,Charleston,South Carolina
1718,2016 Q2,74499.84,147500.0,327550.0,Greenville,South Carolina
1719,2016 Q2,99266.66,202570.0,349933.3,Wilmington,Delaware
1720,2016 Q2,99566.66,180816.7,403229.3,Milwaukee,Wisconsin
1721,2016 Q2,74933.0,138933.3,331966.7,Louisville,Kentucky
1722,2016 Q2,244633.3,399900.0,834633.3,Boston,Massachusetts
1723,2016 Q2,124966.7,226333.3,439996.7,Raleigh,North Carolina
1724,2016 Q2,216633.3,389933.0,754666.7,Silver Spring-Frederick-Rockville,Maryland
1725,2016 Q2,105266.7,169900.0,316631.7,Albuquerque,New Mexico
1726,2016 Q2,98000.0,179900.0,329950.0,Allentown,Pennsylvania
1727,2016 Q2,63141.67,129466.7,248383.3,Little Rock,Arkansas
1728,2016 Q2,39966.67,114908.3,266633.3,Memphis,Tennessee
1729,2016 Q2,250433.3,427250.0,843249.8,Cambridge-Newton-Framingham,Massachusetts
1730,2016 Q2,216266.7,324966.7,587983.3,Portland,Oregon
1731,2016 Q2,108333.3,175000.0,350965.0,Tucson,Arizona
1732,2016 Q2,62466.67,126908.3,252498.3,Columbia,South Carolina
1733,2016 Q2,119900.0,214133.3,399600.0,New Haven,Connecticut
1734,2016 Q2,102316.7,198300.0,381033.3,Richmond,Virginia
1735,2016 Q2,220531.3,337666.7,594333.3,Sacramento,California
1736,2016 Q2,88616.66,162600.0,338266.7,Deltona-Daytona Beach-Ormond Beach,Florida
1737,2016 Q2,105866.5,212999.7,572349.7,Lake County-Kenosha County,IL-WI
1738,2016 Q2,266333.3,426650.0,832983.3,Seattle,Washington
1739,2016 Q2,59331.67,123900.0,272716.7,Tulsa,Oklahoma
1740,2016 Q2,92516.66,170608.3,397816.7,Fort Worth,Texas
1741,2016 Q2,50733.33,132633.3,299300.0,Birmingham,Alabama
1742,2016 Q2,173115.8,254980.7,497966.7,Austin,Texas
1743,2016 Q2,17583.33,63933.33,219933.3,Detroit,Michigan
1744,2016 Q2,109466.7,199466.3,424283.3,Nashville,Tennessee
1745,2016 Q2,216300.0,333333.3,598933.3,Denver,Colorado
1746,2016 Q2,72566.66,159233.3,359900.0,Columbus,Ohio
1747,2016 Q2,72000.0,139900.0,264966.7,Oklahoma City,Oklahoma
1748,2016 Q2,156283.3,249900.0,492000.0,Providence,Rhode Island
1749,2016 Q2,134900.0,219300.0,384751.8,Hartford,Connecticut
1750,2016 Q2,411116.7,644616.7,1296667.0,Orange County,California
1751,2016 Q2,332966.7,499166.7,975966.7,San Diego,California
1752,2016 Q2,50966.67,132466.7,311666.7,Knoxville,Tennessee
1753,2016 Q2,61450.0,147333.3,371316.7,Kansas City,Missouri
1754,2016 Q2,211633.3,399900.0,1181483.0,Fairfield County,Connecticut
1755,2016 Q2,73433.34,140966.7,326950.0,Cincinnati,Ohio
1756,2016 Q2,81633.34,165000.0,346818.0,San Antonio,Texas
1757,2016 Q2,132416.7,239550.0,503682.3,North Port-Sarasota-Bradenton,Florida
1758,2016 Q2,59900.0,138133.3,337300.0,Philadelphia,Pennsylvania
1759,2016 Q2,79233.16,173166.7,379990.5,Jacksonville,Florida
1760,2016 Q2,119900.0,216333.3,456166.7,Cape Coral-Fort Myers,Florida
1761,2016 Q2,101633.3,184433.3,328483.3,Camden,New Jersey
1762,2016 Q2,174233.3,292600.0,554082.5,Montgomery County-Bucks County-Chester County,Pennsylvania
1763,2016 Q2,79116.66,174600.0,376963.3,Warren-Troy-Farmington Hills,Michigan
1764,2016 Q2,79300.0,169633.3,392333.3,Charlotte,North Carolina
1765,2016 Q2,60000.0,134433.3,299915.0,Indianapolis,Indiana
1766,2016 Q2,57500.0,124900.0,296499.5,Cleveland,Ohio
1767,2016 Q2,101469.7,219266.7,484474.8,Dallas,Texas
1768,2016 Q2,109633.3,203299.7,383996.7,Las Vegas,Nevada
1769,2016 Q2,59233.33,128000.0,297966.7,Pittsburgh,Pennsylvania
1770,2016 Q2,125000.0,214300.0,394663.3,Virginia Beach-Norfolk,Virginia
1771,2016 Q2,97166.66,189973.3,359630.0,Orlando,Florida
1772,2016 Q2,64966.67,139900.0,324933.3,St. Louis,Missouri
1773,2016 Q2,333491.7,537000.0,1275667.0,Los Angeles,California
1774,2016 Q2,98333.34,216300.0,497999.7,Fort Lauderdale,Florida
1775,2016 Q2,145333.3,223266.7,437666.7,Minneapolis-St. Paul,Minnesota
1776,2016 Q2,169600.0,329600.0,663996.2,Newark,New Jersey
1777,2016 Q2,118000.0,249900.0,490666.7,Baltimore,Maryland
1778,2016 Q2,89966.66,238483.3,581333.3,West Palm Beach,Florida
1779,2016 Q2,254666.7,408300.0,843000.0,Long Island,New York
1780,2016 Q2,181083.3,299963.3,546300.0,Riverside-San Bernardino,California
1781,2016 Q2,139330.0,256333.3,641196.0,Miami,Florida
1782,2016 Q2,79766.66,169900.0,356239.7,Tampa-St. Petersburg,Florida
1783,2016 Q2,209466.7,364966.7,688096.7,Washington,District of Columbia
1784,2016 Q2,137816.7,222966.7,456316.7,Phoenix,Arizona
1785,2016 Q2,95166.66,188633.3,399930.0,Houston,Texas
1786,2016 Q2,73800.0,172623.3,398299.7,Atlanta,Georgia
1787,2016 Q2,99466.66,209933.3,454633.3,Chicago,Illinois
1788,2016 Q2,208383.3,399000.0,953000.0,New York,New York
1789,2016 Q3,746333.3,1141980.0,2062997.0,San Francisco,California
1790,2016 Q3,129966.7,215966.7,381163.3,Fresno,California
1791,2016 Q3,170000.0,245450.0,464933.3,Salt Lake City,Utah
1792,2016 Q3,94150.0,167050.0,314200.0,Baton Rouge,Louisiana
1793,2016 Q3,631316.7,945962.7,1847944.0,San Jose,California
1794,2016 Q3,379414.7,542966.7,957486.7,Ventura County,California
1795,2016 Q3,62716.67,126550.0,259646.0,Wichita,Kansas
1796,2016 Q3,67933.34,134266.7,284433.3,Gary,Indiana
1797,2016 Q3,44900.0,99766.66,233600.0,Toledo,Ohio
1798,2016 Q3,116000.0,191625.7,309139.8,Bakersfield,California
1799,2016 Q3,79656.5,115666.7,190950.0,El Paso,Texas
1800,2016 Q3,188157.5,269633.3,461616.7,Tacoma,Washington
1801,2016 Q3,68133.34,119950.0,227375.0,Syracuse,New York
1802,2016 Q3,69933.34,129500.0,254900.0,Rochester,New York
1803,2016 Q3,80666.66,147783.3,335724.3,Omaha,Nebraska
1804,2016 Q3,169333.3,241633.3,422316.7,Colorado Springs,Colorado
1805,2016 Q3,146600.0,236580.0,416583.3,Worcester,Massachusetts
1806,2016 Q3,67616.66,134966.7,264633.3,Buffalo,New York
1807,2016 Q3,56300.0,123883.3,279633.3,Greensboro-High Point,North Carolina
1808,2016 Q3,55966.67,126399.7,279666.7,Akron,Ohio
1809,2016 Q3,86883.34,157299.7,323333.3,Grand Rapids,Michigan
1810,2016 Q3,59966.67,130966.7,271566.7,Winston-Salem,North Carolina
1811,2016 Q3,308750.0,622966.7,1262500.0,Honolulu,Hawaii
1812,2016 Q3,114266.7,219933.3,392933.3,Madison,Wisconsin
1813,2016 Q3,47800.0,103566.7,241600.0,Dayton,Ohio
1814,2016 Q3,399923.0,649133.2,1183333.0,Oakland,California
1815,2016 Q3,118950.0,189900.0,347130.0,Albany,New York
1816,2016 Q3,99766.66,170683.3,376333.3,New Orleans,Louisiana
1817,2016 Q3,117666.7,225000.0,616333.3,Charleston,South Carolina
1818,2016 Q3,73300.0,151466.7,327000.0,Greenville,South Carolina
1819,2016 Q3,99458.34,208533.3,349966.7,Wilmington,Delaware
1820,2016 Q3,108283.3,176233.3,344666.7,Tucson,Arizona
1821,2016 Q3,251633.3,412600.0,820783.0,Boston,Massachusetts
1822,2016 Q3,223250.0,394533.3,742900.0,Silver Spring-Frederick-Rockville,Maryland
1823,2016 Q3,98966.66,179900.0,331100.0,Allentown,Pennsylvania
1824,2016 Q3,66333.34,131258.3,252316.7,Little Rock,Arkansas
1825,2016 Q3,110633.3,174900.0,323300.0,Albuquerque,New Mexico
1826,2016 Q3,129883.3,231383.3,444833.3,Raleigh,North Carolina
1827,2016 Q3,90024.16,169900.0,342333.3,Deltona-Daytona Beach-Ormond Beach,Florida
1828,2016 Q3,99933.34,186750.0,403266.7,Milwaukee,Wisconsin
1829,2016 Q3,44283.33,117133.3,271966.7,Memphis,Tennessee
1830,2016 Q3,258933.2,440766.7,859596.0,Cambridge-Newton-Framingham,Massachusetts
1831,2016 Q3,74933.34,140600.0,334766.7,Louisville,Kentucky
1832,2016 Q3,58333.33,124966.7,274889.3,Tulsa,Oklahoma
1833,2016 Q3,60983.33,129000.0,256600.0,Columbia,South Carolina
1834,2016 Q3,106916.7,201060.7,379466.7,Richmond,Virginia
1835,2016 Q3,119766.7,214966.3,399966.7,New Haven,Connecticut
1836,2016 Q3,114096.0,219738.8,574383.3,Lake County-Kenosha County,IL-WI
1837,2016 Q3,50333.33,134900.0,305233.3,Birmingham,Alabama
1838,2016 Q3,98750.0,178746.7,390966.7,Fort Worth,Texas
1839,2016 Q3,233416.7,346266.7,594800.0,Sacramento,California
1840,2016 Q3,112500.0,203333.3,438233.3,Nashville,Tennessee
1841,2016 Q3,19933.33,65000.0,210633.0,Detroit,Michigan
1842,2016 Q3,75466.66,159600.0,356266.7,Columbus,Ohio
1843,2016 Q3,72166.66,140600.0,268574.7,Oklahoma City,Oklahoma
1844,2016 Q3,163100.0,250070.8,492883.3,Providence,Rhode Island
1845,2016 Q3,54933.33,139900.0,323266.7,Knoxville,Tennessee
1846,2016 Q3,285483.3,444300.0,856491.7,Seattle,Washington
1847,2016 Q3,231566.7,334933.3,584150.0,Portland,Oregon
1848,2016 Q3,135766.7,218266.7,379900.0,Hartford,Connecticut
1849,2016 Q3,219897.7,402933.3,1170000.0,Fairfield County,Connecticut
1850,2016 Q3,180498.3,260669.3,502633.3,Austin,Texas
1851,2016 Q3,64661.67,151983.3,369650.0,Kansas City,Missouri
1852,2016 Q3,120966.7,219999.7,466950.0,Cape Coral-Fort Myers,Florida
1853,2016 Q3,349666.7,513316.7,979000.0,San Diego,California
1854,2016 Q3,138233.3,243866.7,516663.3,North Port-Sarasota-Bradenton,Florida
1855,2016 Q3,431633.3,659333.3,1266315.0,Orange County,California
1856,2016 Q3,72982.5,143133.3,329630.0,Cincinnati,Ohio
1857,2016 Q3,59900.0,135541.7,334533.3,Philadelphia,Pennsylvania
1858,2016 Q3,226462.8,348966.7,602450.0,Denver,Colorado
1859,2016 Q3,82283.34,179466.7,381808.0,Jacksonville,Florida
1860,2016 Q3,87316.66,168133.3,339803.0,San Antonio,Texas
1861,2016 Q3,176000.0,299000.0,571633.3,Montgomery County-Bucks County-Chester County,Pennsylvania
1862,2016 Q3,106000.0,185663.3,333333.0,Camden,New Jersey
1863,2016 Q3,77300.0,175000.0,393430.0,Charlotte,North Carolina
1864,2016 Q3,63266.67,135000.0,299466.7,Indianapolis,Indiana
1865,2016 Q3,59900.0,125566.7,293081.7,Cleveland,Ohio
1866,2016 Q3,84766.66,179100.0,382633.3,Warren-Troy-Farmington Hills,Michigan
1867,2016 Q3,99300.0,219931.7,509666.7,Fort Lauderdale,Florida
1868,2016 Q3,59900.0,129900.0,297692.5,Pittsburgh,Pennsylvania
1869,2016 Q3,111750.0,225000.0,469333.3,Dallas,Texas
1870,2016 Q3,126300.0,215000.0,399733.3,Virginia Beach-Norfolk,Virginia
1871,2016 Q3,103950.0,195999.7,361266.7,Orlando,Florida
1872,2016 Q3,64966.67,139966.7,327966.7,St. Louis,Missouri
1873,2016 Q3,97933.34,239933.3,571288.3,West Palm Beach,Florida
1874,2016 Q3,169900.0,329043.0,664316.7,Newark,New Jersey
1875,2016 Q3,149916.5,228683.3,445633.3,Minneapolis-St. Paul,Minnesota
1876,2016 Q3,119196.2,249964.2,499000.0,Baltimore,Maryland
1877,2016 Q3,118300.0,209300.0,372666.7,Las Vegas,Nevada
1878,2016 Q3,343300.0,539500.0,1249167.0,Los Angeles,California
1879,2016 Q3,253000.0,412330.0,859664.0,Long Island,New York
1880,2016 Q3,145000.0,262966.5,648000.0,Miami,Florida
1881,2016 Q3,188966.7,313966.7,532975.0,Riverside-San Bernardino,California
1882,2016 Q3,215333.3,369300.0,684963.3,Washington,District of Columbia
1883,2016 Q3,88600.0,174766.7,353300.0,Tampa-St. Petersburg,Florida
1884,2016 Q3,145300.0,224963.0,439333.3,Phoenix,Arizona
1885,2016 Q3,101133.3,189600.0,391429.3,Houston,Texas
1886,2016 Q3,78666.66,177656.7,399000.0,Atlanta,Georgia
1887,2016 Q3,104000.0,217150.0,453269.3,Chicago,Illinois
1888,2016 Q3,209983.3,400000.0,952666.3,New York,New York
1889,2016 Q4,751333.3,1108000.0,2211000.0,San Francisco,California
1890,2016 Q4,89600.0,170233.3,316566.7,Baton Rouge,Louisiana
1891,2016 Q4,627150.0,949333.3,1942111.0,San Jose,California
1892,2016 Q4,175000.0,249925.0,473633.3,Salt Lake City,Utah
1893,2016 Q4,131614.2,218000.0,386481.3,Fresno,California
1894,2016 Q4,392333.3,549270.2,953650.0,Ventura County,California
1895,2016 Q4,45000.0,103233.3,231566.7,Toledo,Ohio
1896,2016 Q4,119325.0,194900.0,315983.3,Bakersfield,California
1897,2016 Q4,175000.0,249933.3,443533.3,Colorado Springs,Colorado
1898,2016 Q4,59800.0,124216.7,254666.7,Wichita,Kansas
1899,2016 Q4,65933.34,136050.0,283033.3,Gary,Indiana
1900,2016 Q4,70900.0,125566.7,230583.3,Syracuse,New York
1901,2016 Q4,199933.3,279950.0,481000.0,Tacoma,Washington
1902,2016 Q4,82750.0,118175.0,189466.7,El Paso,Texas
1903,2016 Q4,85263.34,149933.3,341333.3,Omaha,Nebraska
1904,2016 Q4,148266.7,239766.7,411600.0,Worcester,Massachusetts
1905,2016 Q4,69900.0,139900.0,263265.0,Buffalo,New York
1906,2016 Q4,89900.0,159933.3,322983.3,Grand Rapids,Michigan
1907,2016 Q4,59933.33,132550.0,267833.3,Winston-Salem,North Carolina
1908,2016 Q4,111166.7,226600.0,391033.3,Madison,Wisconsin
1909,2016 Q4,58649.83,124966.7,281600.0,Greensboro-High Point,North Carolina
1910,2016 Q4,70600.0,129900.0,253411.7,Rochester,New York
1911,2016 Q4,49901.0,109466.7,238266.7,Dayton,Ohio
1912,2016 Q4,403308.3,657666.7,1190600.0,Oakland,California
1913,2016 Q4,321666.7,625000.0,1310000.0,Honolulu,Hawaii
1914,2016 Q4,59262.67,125766.7,276333.3,Akron,Ohio
1915,2016 Q4,119900.0,196500.0,347900.0,Albany,New York
1916,2016 Q4,100741.7,170483.0,373300.0,New Orleans,Louisiana
1917,2016 Q4,72066.66,151633.3,333727.7,Greenville,South Carolina
1918,2016 Q4,125633.3,229933.3,599300.0,Charleston,South Carolina
1919,2016 Q4,103716.7,210666.7,353266.7,Wilmington,Delaware
1920,2016 Q4,103016.7,194766.7,412465.0,Milwaukee,Wisconsin
1921,2016 Q4,223300.0,399933.3,751410.7,Silver Spring-Frederick-Rockville,Maryland
1922,2016 Q4,101616.7,185300.0,340266.7,Allentown,Pennsylvania
